Website,Connection Establishment Time_x,RTT_x,Initial Response_x,Latency_x,Page Load Time_x,Dependency Load Time_x,Page Size_x,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type_x
deepl.com,151.128768920898,21.7838287353516,122,10.8919143676758,1216,1028,228119,Switzerland,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
bloomberg.com,337.56422996521,33.73122215271,31,16.865611076355,831,406,14423,Switzerland,28,302,963852,Financial Websites
forbes.com,102.935075759888,21.7776298522949,35,10.8888149261475,1231,714,595615,Switzerland,45,213,46835,Financial Websites
booking.com,93.4221744537354,27.0042419433594,302,13.5021209716797,2251,1221,687628,Switzerland,0,1765,1404575,Other
xhamster.com,54.8214912414551,22.7901935577393,294,11.3950967788696,3383,1596,324825,Switzerland,0,2808,4499591,Other
xe.com,52.8726577758789,21.3260650634766,42,10.6630325317383,970,762,457866,Switzerland,22,600,3097554,Other
coinmarketcap.com,65.5355453491211,25.4900455474854,59,12.7450227737427,4819,810,276191,Switzerland,175,11986,10105313,Financial Websites
spanishdict.com,262.50171661377,24.7616767883301,143,12.380838394165,,301,332743,Switzerland,194,20120,15970670,Other
goodhousekeeping.com,87.6274108886719,28.3548831939697,37,14.1774415969849,885,491,420860,Switzerland,31,899,1589929,Other
dominos.com,132.352590560913,25.4368782043457,76,12.7184391021729,1612,988,59365,Switzerland,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
twitch.tv,68.0043697357178,61.6364479064941,0,30.8182239532471,2175,749,212783,Switzerland,0,408,1493016,Entertainment Websites
pexels.com,55.4742813110352,22.2411155700684,147,11.1205577850342,1168,862,138724,Switzerland,119,1046,2149796,Other
poki.com,49.1039752960205,23.4088897705078,83,11.7044448852539,10715,345,275643,Switzerland,1325,6731,4263585,Gaming Websites
caranddriver.com,72.5243091583252,25.5279541015625,46,12.7639770507813,924,581,458626,Switzerland,74,736,1589935,Other
github.com,68.6147212982178,23.1642723083496,37,11.5821361541748,745,706,234658,Switzerland,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
hotels.com,74.009895324707,22.4590301513672,481,11.2295150756836,2037,1606,902711,Switzerland,30,97,27693,Other
globo.com,621.869325637817,23.7541198730469,356,11.8770599365234,16570,4307,1042905,Switzerland,26,5591,18670227,Other
wellsfargo.com,54.323673248291,30.0517082214355,21,15.0258541107178,3152,812,132112,Switzerland,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
expedia.com,95.2613353729248,23.0069160461426,547,11.5034580230713,7490,2002,1470256,Switzerland,0,17389,29296042,Other
realtor.com,667.094945907593,47.7590560913086,585,23.8795280456543,,1265,953767,Switzerland,24,56954,53806081,Other
crazygames.com,56.1840534210205,22.8285789489746,40,11.4142894744873,11918,10469,665741,Switzerland,827,6530,9024915,Gaming Websites
digitaltrends.com,94.3586826324463,33.2539081573486,41,16.6269540786743,,576,638932,Switzerland,22,19007,32265981,Other
nba.com,412.405490875244,21.9314098358154,942,10.9657049179077,5062,1620,593576,Switzerland,0,2042,7608925,Other
nintendo.com,575.125694274902,22.4075317382812,33,11.2037658691406,1369,737,768371,Switzerland,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Gaming Websites
akc.org,110.060691833496,22.2878456115723,36,11.1439228057861,7106,445,600431,Switzerland,54,25285,27140491,Other
decathlon.com,74.4614601135254,23.1437683105469,41,11.5718841552734,1330,985,1191614,Switzerland,21,13505,13068080,Other
stackoverflow.com,104.158163070679,32.0627689361572,139,16.0313844680786,750,620,175951,Switzerland,46,372,1583947,Other
grubhub.com,70.8746910095215,21.8980312347412,147,10.9490156173706,12202,1001,261267,Switzerland,245,22703,35485635,Other
google.com,519.702672958374,253.235816955566,325,126.617908477783,6953,4354,147211,Taiwan,266,6194,9396484,Other
facebook.com,515.623807907105,252.953767776489,473,126.476883888245,5852,5162,65582,Taiwan,256,6483,11845354,Social Media Sites
imdb.com,1344.71344947815,252.49981880188,2673,126.24990940094,9515,6250,717226,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Entertainment Websites
apple.com,589.985847473145,253.160715103149,357,126.580357551575,5663,3073,257217,Taiwan,505,4386,200249,Other
pinterest.com,583.173274993897,252.400159835815,596,126.200079917908,3856,3850,260155,Taiwan,255,1275,35216,Social Media Sites
yelp.com,785.178422927856,253.64875793457,948,126.824378967285,4689,4684,109948,Taiwan,0,3892,1802645,Other
wiktionary.org,630.358457565308,253.173589706421,559,126.58679485321,2194,2131,61262,Taiwan,255,1435,49888,Other
yahoo.com,768.864154815674,253.90887260437,334,126.954436302185,,8748,705186,Taiwan,3054,150098,29825319,Other
cambridge.org,935.638666152954,256.510734558105,810,128.255367279053,6940,4005,285856,Taiwan,0,1380,293293,Educational Websites
britannica.com,1458.56428146362,255.786895751953,699,127.893447875977,,3500,165187,Taiwan,2582,65992,37971004,Educational Websites
weather.com,563.742637634277,256.126403808594,315,128.063201904297,,3079,1053622,Taiwan,251,148917,32877697,Other
walmart.com,515.976667404175,252.599000930786,405,126.299500465393,14827,1093,1844968,Taiwan,1388,30868,12829369,E-commerce Platforms
espn.com,513.301372528076,253.052711486816,424,126.526355743408,,6896,1960193,Taiwan,253,30139,17538879,Other
homedepot.com,619.162559509277,253.049373626709,317,126.524686813355,1671,1671,226,Taiwan,253,1587,74651,Other
espncricinfo.com,1009.03272628784,256.32905960083,256,128.164529800415,,4268,597546,Taiwan,1009,85860,38957158,Other
craigslist.org,1349.31945800781,253.694534301758,396,126.847267150879,5742,3353,50984,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
xnxx.com,1408.65778923035,316.846370697021,544,158.423185348511,6703,4529,223113,Taiwan,252,1182,20767,Other
gsmarena.com,1033.26225280762,252.666473388672,500,126.333236694336,,4854,91455,Taiwan,251,117930,21689786,Other
mayoclinic.org,1350.99744796753,252.805709838867,1272,126.402854919434,10979,4091,557860,Taiwan,253,24723,14244439,Health and Medical Websites
cricbuzz.com,713.825941085815,252.668619155884,286,126.334309577942,15827,1374,143855,Taiwan,507,49929,34889071,Other
timeanddate.com,923.881053924561,252.21586227417,431,126.107931137085,21044,2273,69021,Taiwan,255,78362,11619116,Other
webmd.com,1332.83162117004,252.380132675171,460,126.190066337585,,4103,306933,Taiwan,1010,276530,30426194,Health and Medical Websites
thesaurus.com,873.599052429199,251.775979995728,283,125.887989997864,,3455,242751,Taiwan,1265,111236,30844327,Other
whatsapp.com,591.203212738037,332.705020904541,1360,166.352510452271,6605,4918,258859,Taiwan,253,15562,14087264,Other
rottentomatoes.com,577.182054519653,253.856658935547,263,126.928329467773,5106,3201,336458,Taiwan,524,7435,1807935,Entertainment Websites
bbc.com,631.841659545898,252.574443817139,296,126.287221908569,8728,5562,228614,Taiwan,504,4284,180233,News Websites
bestbuy.com,890.793800354004,251.905918121338,783,125.952959060669,3165,2568,6917,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",E-commerce Platforms
healthline.com,779.206991195679,253.445386886597,475,126.722693443298,13823,3487,312778,Taiwan,767,11183,2689185,Health and Medical Websites
netflix.com,949.429750442505,252.869606018066,728,126.434803009033,9362,7488,482251,Taiwan,253,3287,4588381,Entertainment Websites
thefreedictionary.com,1192.47603416443,252.355575561523,515,126.177787780762,,2646,192507,Taiwan,0,73151,35527133,Educational Websites
xvideos.com,1398.76055717468,251.887798309326,529,125.943899154663,8110,4882,1295253,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
spotify.com,613.481521606445,292.968988418579,292,146.48449420929,18808,4432,192368,Taiwan,1035,29192,22252039,Entertainment Websites
livescore.com,519.597768783569,252.311229705811,255,126.155614852905,7851,2857,252831,Taiwan,0,4187,2398347,Other
ebay.com,789.042472839356,252.126932144165,604,126.063466072083,8246,4646,356077,Taiwan,257,10967,3754010,E-commerce Platforms
pornhub.com,576.418161392212,253.258466720581,587,126.629233360291,9157,4004,671335,Taiwan,252,8507,2980031,Other
tiktok.com,513.592481613159,257.954120635986,864,128.977060317993,9814,6046,739519,Taiwan,4811,41258,4580349,Other
steampowered.com,598.236799240112,344.592571258545,260,172.296285629272,8920,3511,502603,Taiwan,255,4076,1536711,Other
investopedia.com,619.179725646973,290.684938430786,6784,145.342469215393,7418,7411,147,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Financial Websites
cdc.gov,1465.52467346191,260.142803192139,264,130.071401596069,6901,3050,236811,Taiwan,517,2986,114120,Health and Medical Websites
nordstrom.com,588.633060455322,252.089738845825,430,126.044869422913,2150,2149,213389,Taiwan,251,3058,424104,E-commerce Platforms
blog.google,521.574258804321,290.443897247314,480,145.221948623657,6451,2688,310949,Taiwan,1012,45162,22562772,Other
cnbc.com,1070.88351249695,263.658046722412,2114,131.829023361206,6154,3642,2326344,Taiwan,0,1308,36568,News Websites
indiatimes.com,565.529346466064,343.601226806641,262,171.80061340332,18382,2243,1117751,Taiwan,765,89721,32995977,Other
roblox.com,906.239748001099,254.737615585327,572,127.368807792664,7997,5230,101830,Taiwan,516,4134,480352,Gaming Websites
flashscore.com,516.852140426636,254.634857177734,275,127.317428588867,4717,2949,298162,Taiwan,765,6395,1071302,Other
adobe.com,673.73251914978,252.07781791687,264,126.038908958435,6999,4027,318186,Taiwan,505,9231,4409152,Other
speedtest.net,860.215425491333,254.432201385498,292,127.216100692749,2395,1663,10391,Taiwan,252,1276,33181,Other
ssyoutube.com,634.778738021851,261.995077133179,512,130.997538566589,7516,3796,30156,Taiwan,252,8911,4641151,Other
unsplash.com,859.576225280762,256.245851516724,284,128.122925758362,7540,3571,386761,Taiwan,256,10375,5257165,Other
vocabulary.com,521.700859069824,254.075288772583,1060,127.037644386292,8846,5329,44883,Taiwan,257,14053,9276275,Other
mcdonalds.com,889.469623565674,252.614736557007,277,126.307368278503,12002,3858,203316,Taiwan,1526,50069,36923674,Other
deepl.com,1143.883228302,253.470897674561,864,126.73544883728,7547,5498,225992,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
forbes.com,876.45959854126,253.327131271362,287,126.663565635681,,3851,923388,Taiwan,514,196728,23797476,Financial Websites
booking.com,513.86833190918,252.8395652771,782,126.41978263855,9825,3805,711106,Taiwan,532,7919,7814842,Other
xhamster.com,556.671380996704,257.591247558594,771,128.795623779297,9579,5402,342267,Taiwan,254,7828,4792097,Other
xe.com,789.417743682861,253.359079360962,473,126.679539680481,6015,3951,509085,Taiwan,251,4924,1895334,Other
coinmarketcap.com,517.388582229614,256.78563117981,352,128.392815589905,9419,4145,421490,Taiwan,1525,20259,10800992,Financial Websites
spanishdict.com,898.662567138672,252.850532531738,529,126.425266265869,9991,1292,249715,Taiwan,505,15580,10457290,Other
twitch.tv,576.320648193359,252.972602844238,0,126.486301422119,10756,4039,228719,Taiwan,710,6314,1599942,Entertainment Websites
pexels.com,517.534255981445,253.158330917358,282,126.579165458679,7863,2940,251648,Taiwan,530,7378,969935,Other
poki.com,574.713945388794,261.893749237061,339,130.94687461853,3846,1788,275641,Taiwan,7065,49064,2650721,Gaming Websites
github.com,583.797693252564,253.255844116211,319,126.627922058105,5939,4372,230794,Taiwan,261,1586,70279,Other
hotels.com,586.76028251648,359.678745269775,902,179.839372634888,,6383,912278,Taiwan,252,36495,23358242,Other
globo.com,1110.30530929565,252.064228057861,539,126.032114028931,19535,7361,1042183,Taiwan,756,32431,28969212,Other
theguardian.com,580.760002136231,265.87700843811,287,132.938504219055,8054,2064,1202790,Taiwan,1773,48907,1839715,News Websites
wellsfargo.com,509.378433227539,278.831005096436,270,139.415502548218,5141,3312,132051,Taiwan,254,1741,113119,Other
expedia.com,578.758239746094,253.450393676758,1116,126.725196838379,18629,5607,1380119,Taiwan,504,34581,27955393,Other
realtor.com,1233.5102558136,253.40461730957,887,126.702308654785,,2880,955083,Taiwan,1015,419428,37046702,Other
crazygames.com,585.038661956787,255.140781402588,800,127.570390701294,9852,3668,596234,Taiwan,0,26035,20044605,Gaming Websites
digitaltrends.com,512.855291366577,252.865791320801,257,126.4328956604,,3062,642274,Taiwan,762,113918,37799756,Other
nba.com,845.838069915772,324.94068145752,2192,162.47034072876,15673,4641,723575,Taiwan,517,17457,2927692,Other
nintendo.com,1367.02275276184,254.614591598511,289,127.307295799255,11961,2934,872147,Taiwan,507,7638,3441379,Gaming Websites
akc.org,865.833759307861,252.324104309082,308,126.162052154541,14878,2279,600977,Taiwan,253,86751,51252230,Other
fast.com,837.663888931274,252.46524810791,278,126.232624053955,7414,4127,25627,Taiwan,251,6347,9177408,Other
decathlon.com,583.376407623291,319.108009338379,294,159.554004669189,10970,4890,1196288,Taiwan,252,21947,20392617,Other
stackoverflow.com,952.522039413452,319.211959838867,456,159.605979919434,3817,3118,175936,Taiwan,0,9013,2018765,Other
calculator.net,1273.95868301392,327.172994613647,430,163.586497306824,4710,2384,11466,Taiwan,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
www2.hm.com,627.175807952881,264.410972595215,873,132.205486297607,5709,4601,46944,Taiwan,252,1482,57626,Other
grubhub.com,1580.84869384766,252.633571624756,288,126.316785812378,3371,1685,2701,Taiwan,256,1603,78105,Other
google.com,478.305578231812,198.768615722656,309,99.3843078613281,,94244,150372,Thailand,1192,472181,19997680,Other
facebook.com,466.689825057983,199.14984703064,515,99.5749235153198,,38450,65623,Thailand,216,420928,40273933,Social Media Sites
amazon.com,2064.49842453003,202.517032623291,536,101.258516311646,8464,4301,878785,Thailand,199,20376,965345,E-commerce Platforms
imdb.com,2054.66938018799,200.421571731567,2205,100.210785865784,13205,6884,717695,Thailand,4158,77623,49685,Entertainment Websites
apple.com,480.24582862854,199.360847473145,234,99.6804237365723,12548,2872,257642,Thailand,864,33178,654531,Other
pinterest.com,1430.75299263001,200.283050537109,593,100.141525268555,3249,3242,260756,Thailand,421,83307,2336875,Social Media Sites
yelp.com,3544.33226585388,198.455810546875,1314,99.2279052734375,,4984,433267,Thailand,605,352919,16772523,Other
wiktionary.org,527.936697006226,202.041864395142,324,101.020932197571,2374,2201,61262,Thailand,203,1547,49888,Other
yahoo.com,933.155536651611,205.316543579102,801,102.658271789551,,10654,1034916,Thailand,3236,457539,12048093,Other
cambridge.org,1294.2750453949,203.035354614258,461,101.517677307129,18468,6813,285856,Thailand,405,16765,777205,Educational Websites
weather.com,494.133234024048,199.562549591064,1045,99.7812747955322,,3469,880770,Thailand,1214,59714,3085164,Other
walmart.com,432.555675506592,198.806047439575,304,99.4030237197876,,943,1841342,Thailand,610,124023,5057965,E-commerce Platforms
linkedin.com,713.801860809326,200.118064880371,564,100.059032440186,3415,1446,129501,Thailand,199,1286,58341,Social Media Sites
homedepot.com,473.435878753662,200.47116279602,1096,100.23558139801,1580,1579,227,Thailand,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
craigslist.org,1481.43172264099,201.778173446655,450,100.889086723328,,6948,51027,Thailand,204,3357,3651,Other
xnxx.com,1193.83549690247,199.69654083252,464,99.8482704162598,11853,5592,246074,Thailand,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
gsmarena.com,1555.42421340942,199.185609817505,391,99.5928049087524,,4306,91962,Thailand,4296,2754747,51342670,Other
mayoclinic.org,1322.71194458008,198.501825332642,748,99.2509126663208,,14581,557831,Thailand,820,306764,16618856,Health and Medical Websites
