Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
cnbc.com,392.570972442627,36.1626148223877,235,18.0813074111938,1204,696,2312312,45.82.33.65,Vilnius,Lithuania,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",News Websites
indiatimes.com,100.94141960144,39.5200252532959,59,19.760012626648,5347,441,823493,45.82.33.65,Vilnius,Lithuania,382,30680,40620432,Other
roblox.com,311.706781387329,39.5715236663818,221,19.7857618331909,2221,1717,98332,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
flashscore.com,126.395463943481,36.2586975097656,67,18.1293487548828,1046,784,298162,45.82.33.65,Vilnius,Lithuania,114,711,303189,Other
thepiratebay.org,83.803653717041,35.9551906585693,934,17.9775953292847,2099,1964,4890,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
adobe.com,108.793258666992,54.7659397125244,52,27.3829698562622,1510,971,318072,45.82.33.65,Vilnius,Lithuania,99,544,220987,Other
speedtest.net,176.868200302124,36.992073059082,198,18.496036529541,2057,788,153512,45.82.33.65,Vilnius,Lithuania,0,1084,2107865,Other
ssyoutube.com,79.3144702911377,39.3223762512207,117,19.6611881256104,1446,735,30024,45.82.33.65,Vilnius,Lithuania,111,2026,4641151,Other
unsplash.com,163.624286651611,36.3342761993408,54,18.1671380996704,2336,1001,388540,45.82.33.65,Vilnius,Lithuania,38,1064,3022046,Other
lowes.com,,,,,,,,45.82.33.65,Vilnius,Lithuania,,,,Other
vocabulary.com,85.6385231018066,38.0690097808838,549,19.0345048904419,2545,1987,44538,45.82.33.65,Vilnius,Lithuania,0,1884,5978904,Other
mcdonalds.com,331.887006759644,38.8038158416748,66,19.4019079208374,2007,1263,265420,45.82.33.65,Vilnius,Lithuania,268,2276,3377752,Other
deepl.com,148.380041122437,35.9055995941162,109,17.9527997970581,1383,1060,228039,45.82.33.65,Vilnius,Lithuania,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
playstation.com,,,,,,,,45.82.33.65,Vilnius,Lithuania,,,,Other
bloomberg.com,302.072048187256,36.3733768463135,153,18.1866884231567,8253,1476,657483,45.82.33.65,Vilnius,Lithuania,119,1580,2895112,Financial Websites
forbes.com,197.302103042603,37.0233058929443,56,18.5116529464722,1650,884,596234,45.82.33.65,Vilnius,Lithuania,50,208,15160,Financial Websites
booking.com,109.513521194458,37.3525619506836,346,18.6762809753418,1606,1446,567999,45.82.33.65,Vilnius,Lithuania,0,262,305220,Other
xhamster.com,88.5939598083496,37.3103618621826,441,18.6551809310913,3101,1814,328000,45.82.33.65,Vilnius,Lithuania,0,1592,4499591,Other
xe.com,99.6146202087402,38.0055904388428,58,19.0027952194214,1407,1018,445283,45.82.33.65,Vilnius,Lithuania,37,555,1602828,Other
friv.com,,,,,,,,45.82.33.65,Vilnius,Lithuania,,,,Other
coinmarketcap.com,92.4651622772217,36.4906787872314,60,18.2453393936157,1420,1009,274378,45.82.33.65,Vilnius,Lithuania,88,911,1703678,Financial Websites
spanishdict.com,321.11382484436,38.3844375610352,190,19.1922187805176,1456,413,218646,45.82.33.65,Vilnius,Lithuania,37,1601,1517591,Other
goodhousekeeping.com,111.26708984375,36.53883934021,57,18.269419670105,1097,610,421742,45.82.33.65,Vilnius,Lithuania,51,1075,1895149,Other
dominos.com,97.4578857421875,39.0582084655762,276,19.5291042327881,2675,441,47710,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
twitch.tv,124.98950958252,36.4644527435303,0,18.2322263717651,2441,989,211686,45.82.33.65,Vilnius,Lithuania,37,870,1527514,Entertainment Websites
pexels.com,83.2839012145996,36.6542339324951,91,18.3271169662476,1148,873,140829,45.82.33.65,Vilnius,Lithuania,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
poki.com,104.214668273926,58.6545467376709,78,29.3272733688354,1490,536,276820,45.82.33.65,Vilnius,Lithuania,340,2121,802372,Gaming Websites
caranddriver.com,119.165897369385,36.4155769348145,61,18.2077884674072,1154,733,457783,45.82.33.65,Vilnius,Lithuania,83,827,1589935,Other
github.com,134.202003479004,36.3390445709229,68,18.1695222854614,1163,1004,234633,45.82.33.65,Vilnius,Lithuania,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
hotels.com,133.747339248657,37.3263359069824,485,18.6631679534912,3024,2261,900674,45.82.33.65,Vilnius,Lithuania,217,1621,269306,Other
globo.com,557.923078536987,37.0721817016602,297,18.5360908508301,13119,4876,1043038,45.82.33.65,Vilnius,Lithuania,35,8554,18803577,Other
theguardian.com,109.050512313843,36.9772911071777,59,18.4886455535889,1523,476,1239309,45.82.33.65,Vilnius,Lithuania,3173,20435,3644800,News Websites
usnews.com,,,,,,,,45.82.33.65,Vilnius,Lithuania,,,,News Websites
wellsfargo.com,96.238374710083,46.3943481445313,40,23.1971740722656,1575,890,131764,45.82.33.65,Vilnius,Lithuania,0,905,2369161,Other
expedia.com,149.369955062866,35.6607437133789,1545,17.8303718566895,8846,3305,1403816,45.82.33.65,Vilnius,Lithuania,47,5071,14952798,Other
realtor.com,638.559341430664,35.888671875,609,17.9443359375,19422,1339,952876,45.82.33.65,Vilnius,Lithuania,75,36238,40016537,Other
crazygames.com,82.2508335113525,37.8522872924805,53,18.9261436462402,2832,755,667181,45.82.33.65,Vilnius,Lithuania,306,2835,4294900,Gaming Websites
digitaltrends.com,134.515523910522,38.1896495819092,1124,19.0948247909546,5725,1929,659162,45.82.33.65,Vilnius,Lithuania,113,8749,18099170,Other
nba.com,426.730155944824,36.0076427459717,605,18.0038213729858,11554,1294,647282,45.82.33.65,Vilnius,Lithuania,3819,9840,5020859,Other
nintendo.com,615.529775619507,37.4686717987061,59,18.734335899353,1445,998,766722,45.82.33.65,Vilnius,Lithuania,74,835,449103,Gaming Websites
akc.org,196.729421615601,37.3499393463135,56,18.6749696731567,8011,480,600761,45.82.33.65,Vilnius,Lithuania,0,34500,47416948,Other
fast.com,144.635915756226,37.2111797332764,52,18.6055898666382,1429,1392,25627,45.82.33.65,Vilnius,Lithuania,40,947,4587843,Other
decathlon.com,84.392786026001,51.0032176971436,44,25.5016088485718,5072,1226,1190177,45.82.33.65,Vilnius,Lithuania,36,6616,19897861,Other
adidas.com,,,,,,,,45.82.33.65,Vilnius,Lithuania,,,,Other
stackoverflow.com,168.280601501465,36.8387699127197,165,18.4193849563599,1015,869,175999,45.82.33.65,Vilnius,Lithuania,629,3777,2124247,Other
calculator.net,436.028242111206,36.9083881378174,149,18.4541940689087,1343,903,11466,45.82.33.65,Vilnius,Lithuania,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
usps.com,,,,,,,,45.82.33.65,Vilnius,Lithuania,,,,Other
www2.hm.com,134.577035903931,52.1962642669678,105,26.0981321334839,1652,1038,1102731,45.82.33.65,Vilnius,Lithuania,50,449,362846,Other
grubhub.com,111.759424209595,37.6303195953369,55,18.8151597976685,970,328,2701,45.82.33.65,Vilnius,Lithuania,36,280,78105,Other
google.com,96.8630313873291,20.9643840789795,165,10.4821920394897,2112,753,196213,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
facebook.com,51.372766494751,18.7020301818848,114,9.35101509094238,1783,1497,132680,194.110.85.37,Cruchten,Luxembourg,20,8839,49750126,Social Media Sites
amazon.com,343.66774559021,18.9211368560791,252,9.46056842803955,1138,639,202376,194.110.85.37,Cruchten,Luxembourg,26,285,158204,E-commerce Platforms
imdb.com,359.821796417236,36.7918014526367,1529,18.3959007263184,3481,2371,689698,194.110.85.37,Cruchten,Luxembourg,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Entertainment Websites
apple.com,92.1173095703125,24.6913433074951,42,12.3456716537476,1002,428,257260,194.110.85.37,Cruchten,Luxembourg,144,568,200249,Other
merriam-webster.com,52.7753829956055,19.0017223358154,26,9.50086116790772,4548,389,266486,194.110.85.37,Cruchten,Luxembourg,79,12785,11289544,Educational Websites
pinterest.com,52.9303550720215,18.4040069580078,227,9.20200347900391,799,792,260591,194.110.85.37,Cruchten,Luxembourg,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Social Media Sites
yelp.com,63.9979839324951,40.6785011291504,955,20.3392505645752,2510,2279,110623,194.110.85.37,Cruchten,Luxembourg,0,1440,369156,Other
tripadvisor.com,,,,,,,,194.110.85.37,Cruchten,Luxembourg,,,,Other
wiktionary.org,56.0009479522705,21.2633609771729,52,10.6316804885864,364,356,61262,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
dictionary.com,91.3763046264648,18.5160636901855,24,9.25803184509277,1374,456,205916,194.110.85.37,Cruchten,Luxembourg,19,2166,5498602,Educational Websites
yahoo.com,433.973550796509,19.4880962371826,75,9.74404811859131,1271,1202,44444,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
cambridge.org,59.9274635314941,18.8024044036865,164,9.40120220184326,1216,803,285845,194.110.85.37,Cruchten,Luxembourg,0,118,293293,Educational Websites
britannica.com,386.200189590454,19.3085670471191,544,9.65428352355957,4505,939,153408,194.110.85.37,Cruchten,Luxembourg,39,4916,15478579,Educational Websites
weather.com,60.0621700286865,18.5656547546387,1097,9.28282737731934,2074,1440,736091,194.110.85.37,Cruchten,Luxembourg,19,239,768113,Other
microsoft.com,63.6377334594727,20.9641456604004,0,10.4820728302002,36,33,3448,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
walmart.com,52.3138046264648,18.1820392608643,59,9.09101963043213,5446,261,183490,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
espn.com,50.3072738647461,18.6853408813477,337,9.34267044067383,2762,2180,1102597,194.110.85.37,Cruchten,Luxembourg,0,253,1342251,Other
linkedin.com,85.0837230682373,23.693323135376,207,11.846661567688,343,340,805,194.110.85.37,Cruchten,Luxembourg,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Social Media Sites
homedepot.com,59.1003894805908,19.0765857696533,77,9.53829288482666,214,213,227,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
espncricinfo.com,719.1481590271,18.9006328582764,28,9.45031642913818,1456,973,538488,194.110.85.37,Cruchten,Luxembourg,38,611,1151973,Other
craigslist.org,364.908456802368,27.1761417388916,118,13.5880708694458,1929,1021,55015,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
xnxx.com,85.1750373840332,21.7785835266113,94,10.8892917633057,1203,876,207031,194.110.85.37,Cruchten,Luxembourg,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
gsmarena.com,82.0810794830322,20.6396579742432,34,10.3198289871216,3102,1033,71381,194.110.85.37,Cruchten,Luxembourg,0,2408,2566235,Other
mayoclinic.org,434.208154678345,66.4079189300537,201,33.2039594650269,7999,1635,557843,194.110.85.37,Cruchten,Luxembourg,0,5069,10824854,Health and Medical Websites
cricbuzz.com,416.384935379028,18.9106464385986,86,9.45532321929932,11834,218,140667,194.110.85.37,Cruchten,Luxembourg,20,51101,33658603,Other
timeanddate.com,217.82922744751,18.7177658081055,46,9.35888290405273,953,361,65758,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
webmd.com,382.535696029663,18.8584327697754,330,9.4292163848877,1285,900,291018,194.110.85.37,Cruchten,Luxembourg,19,273,357522,Health and Medical Websites
thesaurus.com,79.0891647338867,21.0552215576172,24,10.5276107788086,2408,475,203214,194.110.85.37,Cruchten,Luxembourg,22,4739,5503647,Other
whatsapp.com,54.5058250427246,19.0544128417969,571,9.52720642089844,1573,1160,279521,194.110.85.37,Cruchten,Luxembourg,90,3795,15654490,Other
rottentomatoes.com,75.2813816070557,20.2226638793945,33,10.1113319396973,1211,972,337417,194.110.85.37,Cruchten,Luxembourg,19,235,341071,Entertainment Websites
bbc.com,55.3112030029297,18.5222625732422,27,9.26113128662109,1517,843,216165,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
bestbuy.com,73.3902454376221,19.275426864624,152,9.63771343231201,596,462,6928,194.110.85.37,Cruchten,Luxembourg,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",E-commerce Platforms
healthline.com,79.1375637054443,22.6171016693115,188,11.3085508346558,1336,517,160703,194.110.85.37,Cruchten,Luxembourg,46,490,381574,Health and Medical Websites
netflix.com,374.741792678833,20.08056640625,497,10.040283203125,5131,2981,482244,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
indeed.com,68.9356327056885,41.1710739135742,148,20.5855369567871,4019,2144,228576,194.110.85.37,Cruchten,Luxembourg,88,6430,4079271,Other
thefreedictionary.com,346.619367599487,19.1972255706787,249,9.59861278533936,5796,1757,1422518,194.110.85.37,Cruchten,Luxembourg,60,6211,10027141,Educational Websites
xvideos.com,90.6882286071777,23.5145092010498,96,11.7572546005249,1798,991,145378,194.110.85.37,Cruchten,Luxembourg,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
spotify.com,58.3090782165527,22.3040580749512,71,11.1520290374756,3670,2519,78859,194.110.85.37,Cruchten,Luxembourg,19,2990,7613489,Entertainment Websites
livescore.com,58.7167739868164,18.2697772979736,28,9.13488864898682,2482,535,257773,194.110.85.37,Cruchten,Luxembourg,0,2018,2400273,Other
ebay.com,346.778631210327,21.7125415802002,320,10.8562707901001,1632,869,312059,194.110.85.37,Cruchten,Luxembourg,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",E-commerce Platforms
pornhub.com,52.4764060974121,18.6748504638672,259,9.33742523193359,1440,798,37751,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
ytmp3.cc,547.133922576904,19.4315910339355,198,9.71579551696777,2800,1474,165109,194.110.85.37,Cruchten,Luxembourg,18,3717,9108464,Other
samsung.com,,,,,,,,194.110.85.37,Cruchten,Luxembourg,,,,Other
nih.gov,367.110729217529,18.6531543731689,122,9.32657718658447,1805,542,81225,194.110.85.37,Cruchten,Luxembourg,63,3633,7826391,Health and Medical Websites
tiktok.com,51.5115261077881,20.0197696685791,788,10.0098848342896,1829,1531,753037,194.110.85.37,Cruchten,Luxembourg,58,450,450234,Other
steampowered.com,93.8968658447266,18.9731121063232,18,9.48655605316162,1240,879,508500,194.110.85.37,Cruchten,Luxembourg,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Other
investopedia.com,64.5513534545898,25.4592895507812,6483,12.7296447753906,6607,6599,147,194.110.85.37,Cruchten,Luxembourg,"No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found","No WASM RTT,duration or sizes found",Financial Websites
cdc.gov,534.691095352173,19.1035270690918,35,9.5517635345459,564,516,230427,194.110.85.37,Cruchten,Luxembourg,19,108,52858,Health and Medical Websites
nordstrom.com,62.2389316558838,22.8371620178223,247,11.4185810089111,513,513,210911,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
blog.google,62.3006820678711,19.51003074646,198,9.75501537322998,2710,663,310882,194.110.85.37,Cruchten,Luxembourg,482,13491,23485402,Other
cnbc.com,296.328067779541,19.6640491485596,124,9.83202457427979,913,518,2312380,194.110.85.37,Cruchten,Luxembourg,0,220,305220,News Websites
indiatimes.com,55.6464195251465,18.333911895752,29,9.16695594787598,6767,282,827018,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
roblox.com,221.039056777954,19.193172454834,168,9.59658622741699,1912,1508,98332,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
flashscore.com,54.983377456665,18.1536674499512,54,9.07683372497559,1922,1412,442437,194.110.85.37,Cruchten,Luxembourg,0,2260,2121171,Other
thepiratebay.org,47.701358795166,22.383451461792,699,11.191725730896,1549,1369,4894,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
adobe.com,80.3005695343018,22.0901966094971,83,11.0450983047485,1206,958,318075,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
speedtest.net,76.2131214141846,19.686222076416,148,9.84311103820801,1804,441,153617,194.110.85.37,Cruchten,Luxembourg,21,1756,6344489,Other
ssyoutube.com,41.8546199798584,20.6685066223145,211,10.3342533111572,1836,991,30024,194.110.85.37,Cruchten,Luxembourg,181,2632,4641151,Other
unsplash.com,109.544515609741,20.7071304321289,29,10.3535652160645,1911,1778,574717,194.110.85.37,Cruchten,Luxembourg,0,519,1513893,Other
lowes.com,,,,,,,,194.110.85.37,Cruchten,Luxembourg,,,,Other
vocabulary.com,48.9740371704102,19.3240642547607,436,9.66203212738037,1859,1501,45239,194.110.85.37,Cruchten,Luxembourg,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
