,Unnamed: 0,Website,Connection Establishment Time,RTT,Initial Response,Latency,Page Load Time,Dependency Load Time,Page Size,IP,City,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type
4976,5292,fast.com,292.169809341431,56.1809539794922,100.0,28.0904769897461,3542.0,1704.0,25627.0,195.88.86.3,Istanbul,Turkey,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4982,5300,google.com,145.528316497803,42.8309440612793,271.0,21.4154720306396,2174.0,1326.0,148101.0,143.244.46.169,Kyiv,Ukraine,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4997,5315,microsoft.com,503.551483154297,44.0545082092285,0.0,22.0272541046143,38.0,31.0,3448.0,143.244.46.169,Kyiv,Ukraine,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
4998,5316,walmart.com,175.671339035034,43.1058406829834,111.0,21.5529203414917,4354.0,1345.0,179497.0,143.244.46.169,Kyiv,Ukraine,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
5001,5319,homedepot.com,148.404121398926,44.8474884033203,99.0,22.4237442016602,342.0,334.0,227.0,143.244.46.169,Kyiv,Ukraine,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5003,5321,craigslist.org,494.855165481567,42.9532527923584,163.0,21.4766263961792,708.0,707.0,242.0,143.244.46.169,Kyiv,Ukraine,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5036,5355,thepiratebay.org,135.947942733765,43.3695316314697,922.0,21.6847658157349,2254.0,1937.0,4890.0,143.244.46.169,Kyiv,Ukraine,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5052,5373,goodhousekeeping.com,156.744241714478,45.1340675354004,74.0,22.5670337677002,1345.0,646.0,419698.0,143.244.46.169,Kyiv,Ukraine,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5057,5378,caranddriver.com,137.150287628174,46.116828918457,69.0,23.0584144592285,1259.0,752.0,456648.0,143.244.46.169,Kyiv,Ukraine,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5066,5388,digitaltrends.com,176.460027694702,74.0137100219727,62.0,37.0068550109863,23654.0,815.0,643256.0,143.244.46.169,Kyiv,Ukraine,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5070,5392,fast.com,267.78507232666,43.304443359375,194.0,21.6522216796875,1900.0,1899.0,25627.0,143.244.46.169,Kyiv,Ukraine,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5076,5400,google.com,76.1449337005615,32.7820777893066,171.0,16.3910388946533,2494.0,875.0,198009.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5077,5401,facebook.com,70.518970489502,31.7862033843994,224.0,15.8931016921997,1789.0,1487.0,130132.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
5086,5410,dictionary.com,102.728605270386,31.3913822174072,33.0,15.6956911087036,1982.0,649.0,207772.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
5087,5411,yahoo.com,355.122327804565,64.7485256195068,76.0,32.3742628097534,1251.0,1173.0,44451.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5091,5415,microsoft.com,89.1144275665283,31.2018394470215,0.0,15.6009197235107,40.0,33.0,3448.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5095,5419,homedepot.com,75.6607055664063,35.7828140258789,233.0,17.8914070129395,367.0,366.0,227.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5105,5429,whatsapp.com,87.5234603881836,37.013053894043,627.0,18.5065269470215,2444.0,1754.0,279978.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5127,5452,indiatimes.com,78.352689743042,43.0264472961426,51.0,21.5132236480713,9001.0,519.0,828614.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5130,5455,thepiratebay.org,103.117942810059,70.3356266021729,720.0,35.1678133010864,1967.0,1965.0,4894.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5139,5465,bloomberg.com,227.130174636841,49.2637157440186,37.0,24.6318578720093,1161.0,644.0,14423.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
5145,5472,spanishdict.com,249.422311782837,38.1581783294678,161.0,19.0790891647339,6389.0,390.0,218576.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5148,5475,twitch.tv,77.4154663085938,39.2410755157471,0.0,19.6205377578735,2073.0,1000.0,212245.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
5151,5478,caranddriver.com,87.6917839050293,41.3024425506592,44.0,20.6512212753296,1067.0,688.0,458447.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5155,5482,theguardian.com,68.220853805542,30.7466983795166,34.0,15.3733491897583,1849.0,524.0,1385067.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
5156,5484,wellsfargo.com,120.264530181885,44.7244644165039,42.0,22.362232208252,1938.0,1352.0,131927.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5161,5489,nba.com,392.716646194458,29.9520492553711,47.0,14.9760246276855,1961.0,635.0,248048.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5164,5492,fast.com,109.371900558472,33.0886840820312,37.0,16.5443420410156,1411.0,1385.0,25627.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5167,5496,calculator.net,334.099531173706,30.951976776123,117.0,15.4759883880615,821.0,573.0,11466.0,185.183.181.80,London,United_Kingdom,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5185,5515,microsoft.com,238.94739151001,104.835271835327,0.0,52.4176359176636,33.0,28.0,3448.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5201,5531,bbc.com,218.612194061279,104.01439666748,120.0,52.0071983337402,4721.0,2722.0,218811.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,News Websites
5203,5533,healthline.com,262.948513031006,104.485273361206,203.0,52.242636680603,8636.0,1551.0,359537.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
5204,5534,netflix.com,256.426095962524,104.207515716553,458.0,52.1037578582764,5188.0,4315.0,362570.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
5212,5542,ytmp3.cc,1052.10447311401,103.179931640625,364.0,51.5899658203125,4443.0,2397.0,164486.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5217,5548,cdc.gov,402.042150497437,104.990720748901,117.0,52.4953603744507,1649.0,1498.0,230427.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
5218,5549,nordstrom.com,228.915929794312,103.314399719238,184.0,51.6571998596191,964.0,964.0,211515.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
5233,5565,bloomberg.com,236.126661300659,103.557109832764,121.0,51.7785549163818,2282.0,1238.0,14423.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
5244,5577,poki.com,218.386888504028,103.697776794434,165.0,51.8488883972168,2280.0,858.0,275660.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites
5246,5579,github.com,232.158899307251,104.861974716187,125.0,52.4309873580933,2507.0,1936.0,234634.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5250,5584,wellsfargo.com,219.089031219482,103.916168212891,103.0,51.9580841064453,2289.0,1773.0,131555.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5259,5593,decathlon.com,225.970268249512,104.171514511108,112.0,52.0857572555542,3491.0,2374.0,1195366.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5263,5599,grubhub.com,225.785255432129,104.625225067139,125.0,52.3126125335693,9489.0,1642.0,260999.0,185.199.103.148,New York City,United_States,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5265,5601,facebook.com,1842.54288673401,223.071575164795,0.0,111.535787582397,76.0,73.0,3343.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
5268,5604,apple.com,4797.63317108154,259.450674057007,0.0,129.725337028503,82.0,82.0,3342.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5269,5605,merriam-webster.com,1714.42341804504,223.929166793823,0.0,111.964583396912,112.0,108.0,3397.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
5275,5611,yahoo.com,1191.64824485779,298.41685295105,0.0,149.208426475525,58.0,58.0,3320.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5277,5613,britannica.com,1372.70092964172,223.665237426758,0.0,111.832618713379,129.0,121.0,3347.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
5279,5615,microsoft.com,2796.6411113739,225.771903991699,0.0,112.88595199585,33.0,30.0,3448.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5280,5616,walmart.com,632.954835891724,222.920656204224,0.0,111.460328102112,61.0,61.0,3354.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
5281,5617,espn.com,2589.45608139038,222.470998764038,0.0,111.235499382019,71.0,71.0,3329.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5284,5620,espncricinfo.com,2671.93102836609,224.839210510254,0.0,112.419605255127,51.0,47.0,3333.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5287,5623,gsmarena.com,13572.1273422241,258.82363319397,0.0,129.411816596985,31.0,26.0,3333.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5289,5625,cricbuzz.com,1517.93265342712,222.923517227173,0.0,111.461758613586,49.0,49.0,3246.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5291,5627,webmd.com,,223.665475845337,0.0,111.832737922668,61.0,58.0,3342.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
5292,5628,thesaurus.com,1410.50481796265,222.806215286255,0.0,111.403107643127,46.0,42.0,3366.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5293,5629,whatsapp.com,1801.18107795715,339.978694915771,0.0,169.989347457886,58.0,57.0,3329.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5296,5632,bestbuy.com,12141.9684886932,223.251819610596,0.0,111.625909805298,49.0,45.0,3326.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
5297,5633,healthline.com,6849.54142570496,223.868608474731,0.0,111.934304237366,67.0,67.0,3345.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
5298,5634,netflix.com,4209.3460559845,302.830934524536,0.0,151.415467262268,72.0,72.0,3326.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
5299,5635,indeed.com,2951.05600357056,223.612070083618,0.0,111.806035041809,70.0,67.0,3333.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5300,5636,thefreedictionary.com,2522.33934402466,223.430633544922,0.0,111.715316772461,69.0,65.0,3372.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
5302,5638,spotify.com,839.181661605835,223.339319229126,0.0,111.669659614563,47.0,43.0,3300.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites
5307,5644,nih.gov,3044.07143592834,1353.4152507782,0.0,676.707625389099,71.0,68.0,3314.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
5309,5646,steampowered.com,2869.12989616394,1247.08485603333,0.0,623.542428016663,56.0,52.0,3351.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5311,5648,cdc.gov,10246.7257976532,223.182678222656,0.0,111.591339111328,102.0,98.0,3328.0,103.9.76.206,Dĩ An,Vietnam,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites
5359,5701,facebook.com,323.107957839966,92.827320098877,295.0,46.4136600494385,2950.0,2515.0,65571.0,91.239.206.181,Tbilisi,Georgia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
5373,5715,microsoft.com,511.009931564331,93.874454498291,0.0,46.9372272491455,36.0,31.0,3448.0,91.239.206.181,Tbilisi,Georgia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5400,5742,ytmp3.cc,1218.35827827454,92.9892063140869,404.0,46.4946031570435,4551.0,2715.0,164486.0,91.239.206.181,Tbilisi,Georgia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5406,5749,nordstrom.com,325.282335281372,92.8499698638916,301.0,46.4249849319458,925.0,925.0,214253.0,91.239.206.181,Tbilisi,Georgia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
5418,5761,vocabulary.com,321.799993515015,94.8524475097656,555.0,47.4262237548828,4538.0,2846.0,44883.0,91.239.206.181,Tbilisi,Georgia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5421,5765,bloomberg.com,502.151250839233,93.1000709533691,149.0,46.5500354766846,2392.0,1085.0,14423.0,91.239.206.181,Tbilisi,Georgia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites
5449,5796,calculator.net,733.875751495361,92.8688049316406,238.0,46.4344024658203,2221.0,1356.0,11466.0,91.239.206.181,Tbilisi,Georgia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5450,5798,www2.hm.com,298.06661605835,92.0455455780029,194.0,46.0227727890015,2582.0,2097.0,46947.0,91.239.206.181,Tbilisi,Georgia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5451,5799,grubhub.com,534.108638763428,97.3451137542725,153.0,48.6725568771362,1772.0,697.0,2701.0,91.239.206.181,Tbilisi,Georgia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5453,5801,facebook.com,104.581832885742,38.362979888916,146.0,19.181489944458,1973.0,1616.0,130028.0,45.84.39.119,Oslo,Norway,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites
5457,5805,merriam-webster.com,98.3574390411377,38.1464958190918,63.0,19.0732479095459,12083.0,552.0,268104.0,45.84.39.119,Oslo,Norway,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites
5467,5815,microsoft.com,280.572891235352,41.2712097167969,0.0,20.6356048583984,35.0,33.0,3448.0,45.84.39.119,Oslo,Norway,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other
5484,5832,bestbuy.com,135.201454162598,38.1720066070557,652.0,19.0860033035278,1229.0,1088.0,6917.0,45.84.39.119,Oslo,Norway,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms
